case_id,seg_path_pulled,failed_pulled,failure_reason_pulled,voxel_volume_mm3_pulled,mask_voxel_count_pulled,volume_mm3_pulled,connected_component_count_pulled,largest_component_voxel_count_pulled,largest_component_fraction_pulled,component_volume_fraction_largest_pulled,component_volume_fraction_second_largest_pulled,equivalent_sphere_diameter_mm_pulled,max_diameter_bbox_mm_pulled,bbox_volume_mm3_pulled,bbox_fill_fraction_pulled,principal_axis_length_major_mm_pulled,principal_axis_length_minor1_mm_pulled,principal_axis_length_minor2_mm_pulled,principal_axis_sign_aligned_pulled,flatness_pulled,aspect_ratio_major_to_minor2_pulled,elongation_legacy_major_to_minor2_pulled,elongation_pulled,secondary_axis_ratio_pulled,surface_area_mm2_pulled,sphericity_pulled,compactness_pulled,surface_to_volume_ratio_pulled,roughness_index_pulled,empty_mask_pulled,multiple_components_pulled,tiny_component_fraction_pulled,surface_area_failed_pulled,principal_axis_failed_pulled,voxel_spacing_mm_x_pulled,voxel_spacing_mm_y_pulled,voxel_spacing_mm_z_pulled,centroid_vox_x_pulled,centroid_vox_y_pulled,centroid_vox_z_pulled,centroid_mm_x_pulled,centroid_mm_y_pulled,centroid_mm_z_pulled,bounding_box_min_vox_x_pulled,bounding_box_min_vox_y_pulled,bounding_box_min_vox_z_pulled,bounding_box_max_vox_x_pulled,bounding_box_max_vox_y_pulled,bounding_box_max_vox_z_pulled,bounding_box_size_vox_x_pulled,bounding_box_size_vox_y_pulled,bounding_box_size_vox_z_pulled,bounding_box_size_mm_x_pulled,bounding_box_size_mm_y_pulled,bounding_box_size_mm_z_pulled,principal_axis_vector_vox_x_pulled,principal_axis_vector_vox_y_pulled,principal_axis_vector_vox_z_pulled,principal_axis_vector_mm_x_pulled,principal_axis_vector_mm_y_pulled,principal_axis_vector_mm_z_pulled,principal_axis_lengths_mm_x_pulled,principal_axis_lengths_mm_y_pulled,principal_axis_lengths_mm_z_pulled,seg_path_local,failed_local,failure_reason_local,voxel_volume_mm3_local,mask_voxel_count_local,volume_mm3_local,connected_component_count_local,largest_component_voxel_count_local,largest_component_fraction_local,component_volume_fraction_largest_local,component_volume_fraction_second_largest_local,equivalent_sphere_diameter_mm_local,max_diameter_bbox_mm_local,bbox_volume_mm3_local,bbox_fill_fraction_local,principal_axis_length_major_mm_local,principal_axis_length_minor1_mm_local,principal_axis_length_minor2_mm_local,principal_axis_sign_aligned_local,flatness_local,aspect_ratio_major_to_minor2_local,elongation_legacy_major_to_minor2_local,elongation_local,secondary_axis_ratio_local,surface_area_mm2_local,sphericity_local,compactness_local,surface_to_volume_ratio_local,roughness_index_local,empty_mask_local,multiple_components_local,tiny_component_fraction_local,surface_area_failed_local,principal_axis_failed_local,voxel_spacing_mm_x_local,voxel_spacing_mm_y_local,voxel_spacing_mm_z_local,centroid_vox_x_local,centroid_vox_y_local,centroid_vox_z_local,centroid_mm_x_local,centroid_mm_y_local,centroid_mm_z_local,bounding_box_min_vox_x_local,bounding_box_min_vox_y_local,bounding_box_min_vox_z_local,bounding_box_max_vox_x_local,bounding_box_max_vox_y_local,bounding_box_max_vox_z_local,bounding_box_size_vox_x_local,bounding_box_size_vox_y_local,bounding_box_size_vox_z_local,bounding_box_size_mm_x_local,bounding_box_size_mm_y_local,bounding_box_size_mm_z_local,principal_axis_vector_vox_x_local,principal_axis_vector_vox_y_local,principal_axis_vector_vox_z_local,principal_axis_vector_mm_x_local,principal_axis_vector_mm_y_local,principal_axis_vector_mm_z_local,principal_axis_lengths_mm_x_local,principal_axis_lengths_mm_y_local,principal_axis_lengths_mm_z_local
80_3_661,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/80_3_661_synthetic_lollipop.nii.gz,False,,1.0,232,232.0,1,232,1.0,1.0,0.0,7.623653004050807,16.0,1440.0,0.1611111111111111,15.472514563883951,8.978553122105891,8.107294418382846,True,0.8946708946155421,2.7655313860389525,2.7655313860389525,2.4742404392348294,0.404164439374071,298.3514404296875,0.6119951430280727,493.4105679517733,1.2859975880589978,1.6339998959013458,False,False,False,False,False,1.0,1.0,1.0,48.133620689655174,47.87931034482759,47.91379310344828,48.133620689655174,47.87931034482759,47.91379310344828,44.0,44.0,44.0,53.0,52.0,59.0,10.0,9.0,16.0,10.0,9.0,16.0,-0.108127429167472,-0.1078764332606084,0.9882667323190653,-0.108127429167472,-0.1078764332606084,0.9882667323190653,17.103904571170197,6.912790002114613,6.184672015481255,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/80_3_661_synthetic_lollipop.nii.gz,False,,1.0,228,228.0,1,228,1.0,1.0,0.0,7.579584661161639,8.0,512.0,0.4453125,7.655368424482843,6.594644016520116,5.870003558312373,False,0.9879905106709914,1.2480527094516036,1.2480527094516036,1.2330642337554043,0.8109877592949177,192.8402404785156,0.9359292597960018,137.95050643568695,0.8457905284145422,1.0684568192877777,False,False,False,False,False,1.0,1.0,1.0,61.60964912280702,61.52192982456141,62.49561403508772,61.60964912280702,61.52192982456141,62.49561403508772,58.0,58.0,59.0,65.0,65.0,66.0,8.0,8.0,8.0,8.0,8.0,8.0,-0.4999643955513327,-0.5951714846409583,0.6291315498775023,-0.4999643955513327,-0.5951714846409583,0.6291315498775023,7.853099384762192,6.368767473568587,6.292281828555828
87_1_1322,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/87_1_1322_synthetic_lollipop.nii.gz,False,,1.0,137,137.0,1,137,1.0,1.0,0.0,6.395983209011852,13.0,728.0,0.1881868131868131,12.49382647744461,7.5251267559417325,6.375945150348132,True,0.8785196560570556,2.5904782971160043,2.5904782971160043,2.275786102605619,0.439408606483302,198.0672912597656,0.6488611027718749,413.99696039468057,1.445746651531136,1.5411618846130428,False,False,False,False,False,1.0,1.0,1.0,48.051094890510946,48.46715328467153,48.1021897810219,48.051094890510946,48.46715328467153,48.1021897810219,45.0,40.0,44.0,51.0,52.0,51.0,7.0,13.0,8.0,7.0,13.0,8.0,-0.088688805518306,-0.972247004813661,0.2164949362146866,-0.088688805518306,-0.972247004813661,0.2164949362146866,13.198713183242797,5.799628167221504,5.095087342726248,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/87_1_1322_synthetic_lollipop.nii.gz,False,,1.0,128,128.0,1,128,1.0,1.0,0.0,6.252741134374176,6.0,216.0,0.5925925925925926,6.368473036100719,5.723633979892542,5.369122135567606,False,0.9671340768855412,1.169976164711169,1.169976164711169,1.1315238180360223,0.8837639862815195,132.37088012695312,0.9278938888489808,141.56550095401462,1.0341475009918213,1.0777094364103037,False,False,False,False,False,1.0,1.0,1.0,57.4375,58.2265625,57.8828125,57.4375,58.2265625,57.8828125,55.0,56.0,55.0,60.0,61.0,60.0,6.0,6.0,6.0,6.0,6.0,6.0,-0.8759489073086478,0.465995248236388,-0.124747506611928,-0.8759489073086478,0.465995248236388,-0.124747506611928,6.162851146689642,5.4465058962580715,5.267501452229207
87_3_1668,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/87_3_1668_synthetic_lollipop.nii.gz,False,,1.0,217,217.0,1,217,1.0,1.0,0.0,7.455676179951913,15.0,1080.0,0.2009259259259259,14.890153336289996,8.329280722459643,7.542254261710397,True,0.94997198275917,2.6293788694621005,2.6293788694621005,2.4978362580479763,0.4003464986057516,280.96563720703125,0.6215423696110521,471.02087608333807,1.2947725216913883,1.6089007747384598,False,False,False,False,False,1.0,1.0,1.0,48.25806451612903,48.36866359447004,48.14746543778802,48.25806451612903,48.36866359447004,48.14746543778802,38.0,45.0,45.0,52.0,53.0,52.0,15.0,9.0,8.0,15.0,9.0,8.0,0.9788626640885282,0.1228865209448895,0.1634832952431857,0.9788626640885282,0.1228865209448895,0.1634832952431857,16.315373560592665,6.531802678428128,6.205029541418026,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/87_3_1668_synthetic_lollipop.nii.gz,False,,1.0,226,226.0,1,226,1.0,1.0,0.0,7.557357012536988,8.0,392.0,0.576530612244898,7.420366351236037,6.677471677585765,6.290411571627396,False,0.989677663056569,1.202422451632282,1.202422451632282,1.1900106419381873,0.8403286195586332,189.13217163085935,0.9486900406815878,132.45835257072827,0.8368680160657495,1.0540850616304018,False,False,False,False,False,1.0,1.0,1.0,61.27433628318584,62.07964601769911,61.991150442477874,61.27433628318584,62.07964601769911,61.991150442477874,58.0,59.0,59.0,65.0,65.0,65.0,8.0,7.0,7.0,8.0,7.0,7.0,-0.9854218807466946,0.1700161624754739,-0.0061823492913764,-0.9854218807466943,0.1700161624754739,-0.0061823492913764,7.627122084641247,6.409288972591744,6.343130132248835
87_4_1793,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/87_4_1793_synthetic_lollipop.nii.gz,False,,1.0,260,260.0,1,260,1.0,1.0,0.0,7.918779349930548,16.0,1936.0,0.134297520661157,16.41386663275143,8.848431872309856,8.490387617335962,True,0.9466408354374722,2.678847855253594,2.678847855253594,2.535906771707143,0.3943362631295833,321.46734619140625,0.6128151472988579,491.4325279586066,1.2364128699669472,1.631813450447105,False,False,False,False,False,1.0,1.0,1.0,48.06923076923077,47.84230769230769,47.61538461538461,48.06923076923077,47.84230769230769,47.61538461538461,43.0,43.0,42.0,53.0,58.0,52.0,11.0,16.0,11.0,11.0,16.0,11.0,-0.3668162503623971,0.8439195788475898,0.3914659409294478,-0.3668162503623971,0.8439195788475898,0.3914659409294478,17.624566216284688,6.950005581009603,6.579159089502025,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/87_4_1793_synthetic_lollipop.nii.gz,False,,1.0,267,267.0,2,266,0.99625468164794,0.99625468164794,0.0037453183520599,7.989216918353326,8.0,448.0,0.5959821428571429,7.923638194664624,7.030698533365692,6.913750323125788,False,0.9852705311223732,1.2229513490637598,1.2229513490637598,1.2049379252288737,0.8299182713582973,213.86761474609375,0.9352481470808875,138.25212143161517,0.8040135892710292,1.069234943818084,False,True,False,False,False,1.0,1.0,1.0,62.32706766917293,63.04887218045113,63.75187969924812,62.32706766917293,63.04887218045113,63.75187969924812,59.0,60.0,60.0,66.0,66.0,67.0,8.0,7.0,8.0,8.0,7.0,8.0,-0.6820744070859007,0.0425083741550042,0.7300462597158589,-0.6820744070859007,0.0425083741550042,0.7300462597158589,8.13288337891145,6.749628514984818,6.650210071837807
91_0_0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/91_0_0_synthetic_lollipop.nii.gz,False,,1.0,43,43.0,1,43,1.0,1.0,0.0,4.34666941315382,6.0,180.0,0.2388888888888889,7.061073375770674,3.5534645587963833,2.8919221195006153,True,0.9343870746188992,2.6995712834867596,2.6995712834867596,2.5224445143023804,0.3964408312372987,76.0548095703125,0.7804344137026932,237.92667676112455,1.7687165016351745,1.2813376530330074,False,False,False,False,False,1.0,1.0,1.0,47.93023255813954,47.81395348837209,48.13953488372093,47.93023255813954,47.81395348837209,48.13953488372093,46.0,45.0,46.0,50.0,50.0,51.0,5.0,6.0,6.0,5.0,6.0,6.0,-0.470273344915222,-0.5615917054953655,0.6807773038087092,-0.470273344915222,-0.5615917054953655,0.6807773038087092,7.981745680611435,3.164289892346316,2.956671575755626,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/91_0_0_synthetic_lollipop.nii.gz,False,,1.0,14,14.0,1,14,1.0,1.0,0.0,2.9902658734369907,3.0,27.0,0.5185185185185185,2.4494897427831783,2.385790165173903,2.159875448674956,False,0.905265959298824,1.2418456016109485,1.2418456016109485,1.1242005498433605,0.8895210024041835,26.95071792602539,1.0423153725416856,99.87457505649525,1.925051280430385,0.9594025247478606,False,False,False,False,False,1.0,1.0,1.0,36.785714285714285,36.642857142857146,36.92857142857143,36.785714285714285,36.642857142857146,36.92857142857143,36.0,36.0,36.0,38.0,38.0,38.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.5190124268707158,-0.2092719691796758,-0.8287528845617558,-0.5190124268707158,-0.2092719691796758,-0.8287528845617558,3.0549755144648727,2.7174648819470297,2.460028453216643
91_1_318,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/91_1_318_synthetic_lollipop.nii.gz,False,,1.0,80,80.0,1,80,1.0,1.0,0.0,5.346018470287903,11.0,385.0,0.2077922077922078,10.286676817613392,6.0134703442756,4.87564724903045,True,0.8304706191177667,2.93340614092206,2.93340614092206,2.436107613975402,0.4104908971439622,134.396484375,0.6680713908639981,379.3007932786492,1.6799560546875,1.4968460162718955,False,False,False,False,False,1.0,1.0,1.0,48.1625,47.725,47.85,48.1625,47.725,47.85,41.0,45.0,46.0,51.0,51.0,50.0,11.0,7.0,5.0,11.0,7.0,5.0,0.9913270037332612,0.0920650636522428,0.0937805722095116,0.9913270037332612,0.0920650636522428,0.0937805722095116,11.56927948762291,4.749083916183569,3.943974660115196,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/91_1_318_synthetic_lollipop.nii.gz,False,,1.0,78,78.0,1,78,1.0,1.0,0.0,5.301091821273772,6.0,150.0,0.52,5.0,4.0,4.0,False,1.0,1.1467344941179711,1.1467344941179711,1.1467344941179711,0.8720414403938948,92.57115173339844,0.9536847964271188,130.388051656776,1.1868096376076722,1.0485644772218206,False,False,False,False,False,1.0,1.0,1.0,52.5,53.0,53.0,52.5,53.0,53.0,50.0,51.0,51.0,55.0,55.0,55.0,6.0,5.0,5.0,6.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,5.227300959833413,4.558423058385518,4.558423058385518
95_0_0,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/95_0_0_synthetic_lollipop.nii.gz,False,,1.0,42,42.0,1,42,1.0,1.0,0.0,4.312709671069407,7.0,84.0,0.5,6.408019528669838,3.430228464458698,2.748702471138258,True,0.8805863848647433,2.7747629964327944,2.7747629964327944,2.443418515885217,0.40926267583665,71.19602966308594,0.8207191041484094,204.5826242702609,1.695143563406808,1.2184436732926,False,False,False,False,False,1.0,1.0,1.0,47.714285714285715,48.142857142857146,48.19047619047619,47.714285714285715,48.142857142857146,48.19047619047619,44.0,47.0,47.0,50.0,49.0,50.0,7.0,3.0,4.0,7.0,3.0,4.0,-0.9835964357230486,0.1420658371003997,0.1111546200653734,-0.9835964357230486,0.1420658371003997,0.1111546200653734,7.72104772993846,3.1599366542171063,2.782597194738634,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/95_0_0_synthetic_lollipop.nii.gz,False,,1.0,32,32.0,1,32,1.0,1.0,0.0,3.938980087370786,4.0,48.0,0.6666666666666666,3.6883585510017074,3.240566944649729,2.5086576451270712,False,0.8683368616133518,1.2975921872459744,1.2975921872459744,1.126747127527174,0.887510582959869,49.19129180908203,0.9908986019764796,116.24244238910036,1.5372278690338137,1.0091849943126032,False,False,False,False,False,1.0,1.0,1.0,41.84375,41.78125,41.96875,41.84375,41.78125,41.96875,40.0,40.0,41.0,43.0,43.0,43.0,4.0,4.0,3.0,4.0,4.0,3.0,-0.4868258413729946,-0.8654387810415325,-0.1183905251311203,-0.4868258413729945,-0.8654387810415324,-0.1183905251311203,4.022340389970814,3.5698696643660233,3.099849420724302
95_1_182,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/95_1_182_synthetic_lollipop.nii.gz,False,,1.0,46,46.0,1,46,1.0,1.0,0.0,4.445491011401585,7.0,175.0,0.2628571428571428,7.381253155761263,2.9506771619273433,2.5173798951398263,True,0.934144916005493,2.94191426336135,2.94191426336135,2.748174252443051,0.3638779451888932,79.6317138671875,0.7796564618633495,238.6396070981943,1.7311242145040762,1.282616189199584,False,False,False,False,False,1.0,1.0,1.0,47.630434782608695,47.84782608695652,47.91304347826087,47.630434782608695,47.84782608695652,47.91304347826087,44.0,46.0,46.0,50.0,50.0,50.0,7.0,5.0,5.0,7.0,5.0,5.0,0.8491721949186349,0.3979709138127257,0.3471681654992751,0.8491721949186349,0.3979709138127257,0.3471681654992751,8.545417197976573,3.109488850781545,2.904713201333343,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/95_1_182_synthetic_lollipop.nii.gz,False,,1.0,48,48.0,1,48,1.0,1.0,0.0,4.509006607147306,5.0,125.0,0.384,4.1806285716235525,3.7449142026104534,3.5886033807458473,False,0.9672522967438506,1.1087922721757075,1.1087922721757075,1.072481871873786,0.9324166927435806,67.53297424316406,0.9457922238935872,133.67960585959025,1.4069369633992512,1.0573146773011657,False,False,False,False,False,1.0,1.0,1.0,49.520833333333336,50.104166666666664,50.041666666666664,49.520833333333336,50.104166666666664,50.041666666666664,48.0,48.0,48.0,52.0,52.0,52.0,5.0,5.0,5.0,5.0,5.0,5.0,-0.9037984546025152,0.3906296636441925,0.1748050895692987,-0.9037984546025152,0.3906296636441925,0.1748050895692987,4.339082396087323,4.045832857301633,3.91334112346674
95_2_574,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/95_2_574_synthetic_lollipop.nii.gz,False,,1.0,82,82.0,1,82,1.0,1.0,0.0,5.390202444799826,9.0,576.0,0.1423611111111111,10.20117232034803,5.050461408671417,4.888125592435391,True,0.9275136265676912,2.82002881160245,2.82002881160245,2.6156151500747646,0.3823192414111135,135.2315673828125,0.6749660740970262,367.7956092461471,1.6491654558879574,1.4815559453677818,False,False,False,False,False,1.0,1.0,1.0,47.8780487804878,47.97560975609756,48.02439024390244,47.8780487804878,47.97560975609756,48.02439024390244,43.0,44.0,44.0,51.0,51.0,51.0,9.0,8.0,8.0,9.0,8.0,8.0,0.7288552827169317,0.4685808086488447,0.4992013648034393,0.7288552827169317,0.4685808086488447,0.4992013648034393,11.4126781930184,4.363286469223953,4.047007656823645,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/95_2_574_synthetic_lollipop.nii.gz,False,,1.0,80,80.0,1,80,1.0,1.0,0.0,5.346018470287903,6.0,150.0,0.5333333333333333,5.417161404143991,4.615694130109997,4.4889419206287,False,0.9743088605894056,1.1901824133741523,1.1901824133741523,1.159605271068119,0.8623624132709351,94.31964874267578,0.951937877637718,131.10720233920836,1.1789956092834473,1.050488717269609,False,False,False,False,False,1.0,1.0,1.0,51.8,51.7625,52.4375,51.8,51.7625,52.4375,50.0,50.0,50.0,54.0,54.0,55.0,5.0,5.0,6.0,5.0,5.0,6.0,-0.3072921172163193,-0.4193606170320449,0.8542296105727163,-0.3072921172163193,-0.4193606170320449,0.8542296105727163,5.356072130889749,4.618875288447284,4.5002111194916345
126_1_312,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/126_1_312_synthetic_lollipop.nii.gz,False,,1.0,189,189.0,1,189,1.0,1.0,0.0,7.1201267897377285,15.0,1080.0,0.175,14.382153119672122,8.037166123744424,7.651934539914796,True,0.9364999158904465,2.5805658087622287,2.5805658087622287,2.416699662855589,0.4137874537617939,250.06448364257812,0.636903027770305,437.7563282622729,1.3230925060453869,1.5700977329324983,False,False,False,False,False,1.0,1.0,1.0,48.1957671957672,47.46560846560847,48.32804232804233,48.1957671957672,47.46560846560847,48.32804232804233,45.0,44.0,44.0,52.0,58.0,52.0,8.0,15.0,9.0,8.0,15.0,9.0,0.0896388470510652,-0.9955646445775698,0.0285642357939607,0.0896388470510652,-0.9955646445775698,0.0285642357939607,15.274505466560752,6.320398724478776,5.919052873868458,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/126_1_312_synthetic_lollipop.nii.gz,False,,1.0,198,198.0,1,198,1.0,1.0,0.0,7.231396743301495,8.0,392.0,0.5051020408163265,7.1229833623106344,6.19554593278009,6.000000000000001,False,0.9992228598456,1.132274188357426,1.132274188357426,1.131394252619863,0.8838651934852897,175.18618774414062,0.937765798345439,137.14159792450303,0.8847787259805082,1.0663643329329826,False,False,False,False,False,1.0,1.0,1.0,58.343434343434346,59.02020202020202,59.0,58.343434343434346,59.02020202020202,59.0,55.0,56.0,56.0,62.0,62.0,62.0,8.0,7.0,7.0,8.0,7.0,7.0,-0.997539802374636,0.0701023728440909,2.324813922834929e-17,-0.997539802374636,0.0701023728440909,2.324813922834929e-17,7.034679614617963,6.217708458681329,6.212876427769737
126_2_582,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/126_2_582_synthetic_lollipop.nii.gz,False,,1.0,316,316.0,1,316,1.0,1.0,0.0,8.450767500070894,17.0,1700.0,0.1858823529411764,16.947799743427844,9.950668787024329,8.284872155664369,True,0.88657199545322,2.643681580464377,2.643681580464377,2.343814054135225,0.4266550062858807,354.9736328125,0.6320422120865066,447.9340947563095,1.1233342810522151,1.5821728056719282,False,False,False,False,False,1.0,1.0,1.0,48.39873417721519,47.72784810126582,47.71518987341772,48.39873417721519,47.72784810126582,47.71518987341772,37.0,42.0,43.0,53.0,51.0,52.0,17.0,10.0,10.0,17.0,10.0,10.0,-0.9468712024763029,0.2595569524010279,0.1899081735507223,-0.9468712024763029,0.2595569524010279,0.1899081735507223,17.538516160717887,7.482895722796111,6.634125792727713,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/126_2_582_synthetic_lollipop.nii.gz,False,,1.0,307,307.0,1,307,1.0,1.0,0.0,8.369764743424398,9.0,504.0,0.6091269841269841,8.866346899557321,7.623070654039708,6.443664084749219,False,0.9593656640136182,1.267493613853122,1.267493613853122,1.2159898524872208,0.8223752837694912,239.2455291748047,0.9198828964600234,145.29636234680942,0.7793013979635331,1.0870948941960878,False,False,False,False,False,1.0,1.0,1.0,62.91205211726384,63.93485342019544,63.69055374592834,62.91205211726384,63.93485342019544,63.69055374592834,59.0,61.0,60.0,67.0,67.0,67.0,9.0,7.0,8.0,9.0,7.0,8.0,-0.954086782508779,-0.0590222168979139,-0.2936576056472939,-0.954086782508779,-0.0590222168979139,-0.2936576056472939,8.667665173777651,7.128073606904333,6.838429069025722
126_3_921,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/126_3_921_synthetic_lollipop.nii.gz,False,,1.0,485,485.0,1,485,1.0,1.0,0.0,9.74797422316132,17.0,4080.0,0.1188725490196078,20.30749877315123,11.453544853382413,10.270709349705186,True,0.917320439686036,2.7331185937464,2.7331185937464,2.507145550129528,0.3988599704346389,493.00091552734375,0.6055233446677739,509.4008908715307,1.0164967330460697,1.6514639919434642,False,False,False,False,False,1.0,1.0,1.0,48.1958762886598,48.02474226804124,47.542268041237115,48.1958762886598,48.02474226804124,47.542268041237115,39.0,39.0,41.0,55.0,54.0,55.0,17.0,16.0,15.0,17.0,16.0,15.0,-0.6132171828100365,-0.6181549987350532,0.4917815411800129,-0.6132171828100365,-0.6181549987350532,0.4917815411800129,21.3597825427055,8.519562233473831,7.815168573942761,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/126_3_921_synthetic_lollipop.nii.gz,False,,1.0,482,482.0,1,482,1.0,1.0,0.0,9.72783372317443,12.0,1080.0,0.4462962962962963,12.184097717057924,8.528862835599861,8.326445609344894,False,0.9856950218234048,1.3182227225064034,1.3182227225064034,1.2993655752290572,0.7696063517949644,337.1929016113281,0.881665255321071,165.02175219444328,0.6995703352932119,1.134217316566292,False,False,False,False,False,1.0,1.0,1.0,68.50207468879668,69.14522821576763,67.72821576763485,68.50207468879668,69.14522821576763,67.72821576763485,64.0,65.0,63.0,73.0,73.0,74.0,10.0,9.0,12.0,10.0,9.0,12.0,-0.3322933055542357,0.1079119442193014,-0.936982481895286,-0.3322933055542357,0.1079119442193014,-0.936982481895286,10.461136965140874,8.050957455369513,7.935788684669755
126_4_1231,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/126_4_1231_synthetic_lollipop.nii.gz,False,,1.0,840,840.0,1,840,1.0,1.0,0.0,11.706495106410022,25.0,4900.0,0.1714285714285714,24.213755032775648,13.703645221585788,12.47587366106853,True,0.9211982688193568,2.7060367183014344,2.7060367183014344,2.4927963402608944,0.4011559162893109,718.3447875976562,0.599336467410093,525.3397490784188,0.855172366187686,1.668511853318872,False,False,False,False,False,1.0,1.0,1.0,48.55952380952381,48.0797619047619,48.34404761904762,48.55952380952381,48.0797619047619,48.34404761904762,32.0,42.0,41.0,56.0,55.0,54.0,25.0,14.0,14.0,25.0,14.0,14.0,-0.9690213185187636,-0.0595414666933066,0.239692507184031,-0.9690213185187636,-0.0595414666933066,0.239692507184031,25.58376742300895,10.26307966270978,9.454331218043396,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/126_4_1231_synthetic_lollipop.nii.gz,False,,1.0,855,855.0,1,855,1.0,1.0,0.0,11.775765920395354,14.0,2184.0,0.3914835164835165,15.698649333618572,9.965295848644182,9.911596173924384,False,0.9914285851883324,1.526482043279964,1.526482043279964,1.5133979324844495,0.6607647456993438,507.8375244140625,0.8578343112870229,179.16044585057475,0.5939620168585527,1.1657262793553729,False,False,False,False,False,1.0,1.0,1.0,68.7812865497076,68.86315789473684,69.58245614035087,68.7812865497076,68.86315789473684,69.58245614035087,63.0,63.0,64.0,76.0,75.0,75.0,14.0,13.0,12.0,14.0,13.0,12.0,-0.7015277591645919,-0.6611145459632056,-0.2660570619949239,-0.7015277591645919,-0.6611145459632056,-0.2660570619949239,14.023041227466058,9.265931270598024,9.186509130061326
