case_id,seg_path,target_volume_mm3,realized_volume_mm3,volume_error_mm3,volume_error_fraction,n_calibration_iters,final_linear_scale_vox,rotation_z_deg,rotation_y_deg,rotation_x_deg,seed,original_seg_path,local_mask_exists
595_5_1995,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/595_5_1995_synthetic_lollipop.nii.gz,931.0,908.0,-23.0,0.024704618689581,5,13.266202775853614,59,118,9,3967565752,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/595_5_1995_synthetic_lollipop.nii.gz,True
601_1_201,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/601_1_201_synthetic_lollipop.nii.gz,4452.625,4419.0,-33.625,0.0075517251059768,6,22.73756660607602,44,177,93,1287158655,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/601_1_201_synthetic_lollipop.nii.gz,True
601_2_616,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/601_2_616_synthetic_lollipop.nii.gz,2075.0,2054.0,-21.0,0.0101204819277108,6,18.22733126239265,13,26,133,1413956981,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/601_2_616_synthetic_lollipop.nii.gz,True
603_0_0,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/603_0_0_synthetic_lollipop.nii.gz,300.875,296.0,-4.875,0.0162027420024927,8,12.362944274430182,161,126,4,4226783262,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/603_0_0_synthetic_lollipop.nii.gz,True
603_1_860,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/603_1_860_synthetic_lollipop.nii.gz,46.875,48.0,1.125,0.024,5,7.183708904603835,60,41,29,3362362028,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/603_1_860_synthetic_lollipop.nii.gz,True
604_1_178,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/604_1_178_synthetic_lollipop.nii.gz,2948.125,2962.0,13.875,0.0047063811744753,6,21.16450874135345,139,88,105,1432798125,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/604_1_178_synthetic_lollipop.nii.gz,True
604_2_258,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/604_2_258_synthetic_lollipop.nii.gz,3858.75,3925.0,66.25,0.017168772270813,5,21.309779295660235,22,67,91,699948000,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/604_2_258_synthetic_lollipop.nii.gz,True
606_0_0,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/606_0_0_synthetic_lollipop.nii.gz,1530.125,1522.0,-8.125,0.0053100236908749,6,15.926276369311273,3,90,53,122809255,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/606_0_0_synthetic_lollipop.nii.gz,True
606_1_181,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/606_1_181_synthetic_lollipop.nii.gz,1172.375,1159.0,-13.375,0.0114084657212922,4,14.820992644853236,30,105,88,2623899622,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/606_1_181_synthetic_lollipop.nii.gz,True
606_2_545,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/606_2_545_synthetic_lollipop.nii.gz,1425.25,1421.0,-4.25,0.0029819329942115,5,16.346523788543298,5,6,162,567897540,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/606_2_545_synthetic_lollipop.nii.gz,True
606_3_914,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/606_3_914_synthetic_lollipop.nii.gz,1181.0,1178.0,-3.0,0.0025402201524132,6,15.105450614324244,14,20,90,413225324,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/606_3_914_synthetic_lollipop.nii.gz,True
606_4_1278,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/606_4_1278_synthetic_lollipop.nii.gz,1627.25,1647.0,19.75,0.0121370410201259,6,17.36111662610614,67,167,43,3670700896,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/606_4_1278_synthetic_lollipop.nii.gz,True
606_5_2001,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/606_5_2001_synthetic_lollipop.nii.gz,2077.0,2075.0,-2.0,0.0009629272989889,5,18.53277954984629,15,84,58,169321155,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/606_5_2001_synthetic_lollipop.nii.gz,True
609_0_0,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/609_0_0_synthetic_lollipop.nii.gz,42.5,42.0,-0.5,0.0117647058823529,5,6.95287799665079,109,117,67,120865234,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/609_0_0_synthetic_lollipop.nii.gz,True
609_1_167,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/609_1_167_synthetic_lollipop.nii.gz,20.0,20.0,0.0,0.0,4,5.194748956891638,94,151,118,1193299157,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/609_1_167_synthetic_lollipop.nii.gz,True
609_2_536,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/609_2_536_synthetic_lollipop.nii.gz,16.25,14.0,-2.25,0.1384615384615384,14,4.946907958969353,61,148,124,450159388,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/609_2_536_synthetic_lollipop.nii.gz,True
609_3_902,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/609_3_902_synthetic_lollipop.nii.gz,20.0,20.0,0.0,0.0,4,5.194748956891638,123,14,117,3902454817,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/609_3_902_synthetic_lollipop.nii.gz,True
610_1_210,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/610_1_210_synthetic_lollipop.nii.gz,70.125,71.0,0.875,0.0124777183600713,5,8.864232102099855,176,174,64,228868794,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/610_1_210_synthetic_lollipop.nii.gz,True
610_2_619,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/610_2_619_synthetic_lollipop.nii.gz,53.5,54.0,0.5,0.0093457943925233,2,7.803513337620832,28,47,64,943020560,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/610_2_619_synthetic_lollipop.nii.gz,True
610_3_1008,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/610_3_1008_synthetic_lollipop.nii.gz,56.25,54.0,-2.25,0.04,14,8.273796806171804,14,24,92,3712752669,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/610_3_1008_synthetic_lollipop.nii.gz,True
610_4_1386,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/610_4_1386_synthetic_lollipop.nii.gz,48.25,48.0,-0.25,0.005181347150259,5,7.253273793843649,71,142,9,3915813957,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/610_4_1386_synthetic_lollipop.nii.gz,True
611_0_0,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/611_0_0_synthetic_lollipop.nii.gz,347.625,357.0,9.375,0.0269687162891046,3,12.35094770675088,130,8,177,3878205258,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/611_0_0_synthetic_lollipop.nii.gz,True
611_1_186,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/611_1_186_synthetic_lollipop.nii.gz,456.375,466.0,9.625,0.0210901122980005,4,12.267983043197846,131,15,68,3691689845,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/611_1_186_synthetic_lollipop.nii.gz,True
611_2_466,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/611_2_466_synthetic_lollipop.nii.gz,770.875,760.0,-10.875,0.0141073455488892,4,12.887927844529504,71,154,135,2245982545,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/611_2_466_synthetic_lollipop.nii.gz,True
618_0_0,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/618_0_0_synthetic_lollipop.nii.gz,187.25,183.0,-4.25,0.0226969292389853,7,11.061100645748292,90,175,70,4064969541,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/618_0_0_synthetic_lollipop.nii.gz,True
618_1_291,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/618_1_291_synthetic_lollipop.nii.gz,441.625,429.0,-12.625,0.0285876026040192,8,12.852922845096144,171,11,10,153572241,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/618_1_291_synthetic_lollipop.nii.gz,True
618_2_627,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/618_2_627_synthetic_lollipop.nii.gz,433.25,427.0,-6.25,0.0144258511252163,7,12.845500171102078,64,19,166,3670871472,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/618_2_627_synthetic_lollipop.nii.gz,True
625_2_1420,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/625_2_1420_synthetic_lollipop.nii.gz,1161.5,1167.0,5.5,0.004735256134309,6,14.528195728905011,53,31,26,1438707851,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/625_2_1420_synthetic_lollipop.nii.gz,True
625_3_1544,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/625_3_1544_synthetic_lollipop.nii.gz,1711.125,1700.0,-11.125,0.0065015706041347,5,16.250147839985203,136,161,44,1335023433,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/625_3_1544_synthetic_lollipop.nii.gz,True
629_0_0,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/629_0_0_synthetic_lollipop.nii.gz,81.375,87.0,5.625,0.0691244239631336,14,9.314949289037724,112,147,129,3608634158,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/629_0_0_synthetic_lollipop.nii.gz,True
629_1_413,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/629_1_413_synthetic_lollipop.nii.gz,69.25,69.0,-0.25,0.003610108303249,2,8.504435837190865,33,107,76,2926445205,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/629_1_413_synthetic_lollipop.nii.gz,True
629_2_810,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/629_2_810_synthetic_lollipop.nii.gz,73.75,75.0,1.25,0.0169491525423728,5,9.014414058492722,25,124,97,2580536697,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/629_2_810_synthetic_lollipop.nii.gz,True
636_0_0,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/636_0_0_synthetic_lollipop.nii.gz,456.375,462.0,5.625,0.0123253903040262,7,12.900729324769191,46,84,107,1094362105,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/636_0_0_synthetic_lollipop.nii.gz,True
636_1_181,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/636_1_181_synthetic_lollipop.nii.gz,460.5,465.0,4.5,0.009771986970684,7,12.939481065599754,59,85,118,2603496492,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/636_1_181_synthetic_lollipop.nii.gz,True
636_4_978,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/636_4_978_synthetic_lollipop.nii.gz,1054.875,1050.0,-4.875,0.0046214006398862,4,14.30832431637263,138,153,121,1506976600,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/636_4_978_synthetic_lollipop.nii.gz,True
647_2_176,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/647_2_176_synthetic_lollipop.nii.gz,2607.125,2603.0,-4.125,0.0015822026178261,5,19.991667145012645,113,162,29,2540365827,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/647_2_176_synthetic_lollipop.nii.gz,True
649_0_0,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/649_0_0_synthetic_lollipop.nii.gz,21.25,21.0,-0.25,0.0117647058823529,6,5.409648159407076,49,108,28,4091951083,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/649_0_0_synthetic_lollipop.nii.gz,True
649_1_37,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/649_1_37_synthetic_lollipop.nii.gz,102.125,103.0,0.875,0.0085679314565483,4,8.94537577820758,159,108,115,2454319800,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/649_1_37_synthetic_lollipop.nii.gz,True
649_2_148,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/649_2_148_synthetic_lollipop.nii.gz,54.25,54.0,-0.25,0.0046082949308755,6,7.691035041673308,156,75,32,249574662,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/649_2_148_synthetic_lollipop.nii.gz,True
662_2_260,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/662_2_260_synthetic_lollipop.nii.gz,615.5,623.0,7.5,0.0121852152721364,5,13.154763370214551,38,126,176,3984722680,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/662_2_260_synthetic_lollipop.nii.gz,True
664_0_0,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/664_0_0_synthetic_lollipop.nii.gz,103.5,101.0,-2.5,0.0241545893719806,5,9.35438159223737,66,172,29,1147440901,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/664_0_0_synthetic_lollipop.nii.gz,True
664_1_175,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/664_1_175_synthetic_lollipop.nii.gz,176.875,176.0,-0.875,0.004946996466431,7,11.073524419292571,175,87,119,3754424377,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/664_1_175_synthetic_lollipop.nii.gz,True
664_2_210,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/664_2_210_synthetic_lollipop.nii.gz,44.625,44.0,-0.625,0.0140056022408963,4,7.903262719120265,15,23,65,835825497,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/664_2_210_synthetic_lollipop.nii.gz,True
679_1_94,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/679_1_94_synthetic_lollipop.nii.gz,1793.375,1761.0,-32.375,0.018052554541019,4,17.077022313975263,163,62,92,1151850188,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/679_1_94_synthetic_lollipop.nii.gz,True
690_0_0,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/690_0_0_synthetic_lollipop.nii.gz,1834.875,1814.0,-20.875,0.0113767967845221,6,18.07014852904958,85,20,175,1098450466,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/690_0_0_synthetic_lollipop.nii.gz,True
696_0_0,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/696_0_0_synthetic_lollipop.nii.gz,1466.875,1425.0,-41.875,0.0285470813804857,4,15.97053547362138,17,32,102,3923011251,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/696_0_0_synthetic_lollipop.nii.gz,True
709_0_0,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/709_0_0_synthetic_lollipop.nii.gz,72.125,71.0,-1.125,0.0155979202772963,5,8.947714186054885,117,50,54,967064935,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/709_0_0_synthetic_lollipop.nii.gz,True
709_1_371,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/709_1_371_synthetic_lollipop.nii.gz,64.625,68.0,3.375,0.0522243713733075,14,7.955879432441647,0,163,2,2142856289,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/709_1_371_synthetic_lollipop.nii.gz,True
709_2_763,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/709_2_763_synthetic_lollipop.nii.gz,95.375,93.0,-2.375,0.0249017038007863,2,9.462017929327908,142,154,116,2604547624,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/709_2_763_synthetic_lollipop.nii.gz,True
731_5_4977,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/731_5_4977_synthetic_lollipop.nii.gz,48.25,47.0,-1.25,0.0259067357512953,5,7.825569153973237,127,143,34,4051918046,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/731_5_4977_synthetic_lollipop.nii.gz,True
731_6_5458,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/731_6_5458_synthetic_lollipop.nii.gz,83.25,81.0,-2.25,0.027027027027027,7,8.442138690485763,56,99,60,285817944,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/731_6_5458_synthetic_lollipop.nii.gz,True
733_1_53,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/733_1_53_synthetic_lollipop.nii.gz,107.0,106.0,-1.0,0.0093457943925233,6,9.64523474202461,20,47,129,2701249198,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/733_1_53_synthetic_lollipop.nii.gz,True
733_2_242,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/733_2_242_synthetic_lollipop.nii.gz,241.875,238.0,-3.875,0.0160206718346253,5,11.43416946944858,52,166,15,3063541368,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/733_2_242_synthetic_lollipop.nii.gz,True
734_1_365,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/734_1_365_synthetic_lollipop.nii.gz,789.5,781.0,-8.5,0.0107663077897403,5,12.55685219869446,70,76,12,2369230924,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/734_1_365_synthetic_lollipop.nii.gz,True
734_2_768,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/734_2_768_synthetic_lollipop.nii.gz,1305.375,1327.0,21.625,0.0165661208465,6,15.61812219806325,167,52,27,1254950333,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/734_2_768_synthetic_lollipop.nii.gz,True
735_2_721,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/735_2_721_synthetic_lollipop.nii.gz,559.875,568.0,8.125,0.0145121678946193,6,12.552374714213514,168,176,83,3138668869,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/735_2_721_synthetic_lollipop.nii.gz,True
735_3_1012,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/735_3_1012_synthetic_lollipop.nii.gz,575.0,558.0,-17.0,0.0295652173913043,6,13.054923060280304,31,84,158,2069050752,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/735_3_1012_synthetic_lollipop.nii.gz,True
743_0_0,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/743_0_0_synthetic_lollipop.nii.gz,368.25,360.0,-8.25,0.0224032586558044,5,11.757859342785594,123,113,105,770162556,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/743_0_0_synthetic_lollipop.nii.gz,True
743_3_631,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/743_3_631_synthetic_lollipop.nii.gz,2541.0,2528.0,-13.0,0.0051160960251869,5,19.82120025594775,1,50,172,1628092625,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/743_3_631_synthetic_lollipop.nii.gz,True
744_0_0,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/744_0_0_synthetic_lollipop.nii.gz,1205.75,1196.0,-9.75,0.0080862533692722,4,14.960319397461255,171,78,109,542704138,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/744_0_0_synthetic_lollipop.nii.gz,True
744_2_478,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/744_2_478_synthetic_lollipop.nii.gz,875.375,876.0,0.625,0.0007139797229758,5,13.895039127125616,68,169,135,2213822792,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/744_2_478_synthetic_lollipop.nii.gz,True
745_1_403,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/745_1_403_synthetic_lollipop.nii.gz,146.375,149.0,2.625,0.0179333902647309,8,10.44825211759176,123,126,25,3824881180,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/745_1_403_synthetic_lollipop.nii.gz,True
745_2_589,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/745_2_589_synthetic_lollipop.nii.gz,250.625,252.0,1.375,0.0054862842892768,5,11.570419202059009,28,68,117,1615298195,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/745_2_589_synthetic_lollipop.nii.gz,True
747_1_6,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/747_1_6_synthetic_lollipop.nii.gz,1080.25,1071.0,-9.25,0.0085628326776209,6,15.144943336369806,66,162,84,2786812942,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/747_1_6_synthetic_lollipop.nii.gz,True
747_2_201,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/747_2_201_synthetic_lollipop.nii.gz,1120.25,1091.0,-29.25,0.0261102432492747,5,14.110261262685954,108,64,80,2790585010,/sfs/ceph/standard/gam_ai_group/people_scratch/ethan hirai/GrowthNet/analysis/synthetic_lollipop_v1/masks/747_2_201_synthetic_lollipop.nii.gz,True
