case_id,seg_path,failed,failure_reason,voxel_volume_mm3,mask_voxel_count,volume_mm3,connected_component_count,largest_component_voxel_count,largest_component_fraction,component_volume_fraction_largest,component_volume_fraction_second_largest,equivalent_sphere_diameter_mm,max_diameter_bbox_mm,bbox_volume_mm3,bbox_fill_fraction,principal_axis_length_major_mm,principal_axis_length_minor1_mm,principal_axis_length_minor2_mm,principal_axis_sign_aligned,flatness,aspect_ratio_major_to_minor2,elongation_legacy_major_to_minor2,elongation,secondary_axis_ratio,surface_area_mm2,sphericity,compactness,surface_to_volume_ratio,roughness_index,empty_mask,multiple_components,tiny_component_fraction,surface_area_failed,principal_axis_failed,voxel_spacing_mm_x,voxel_spacing_mm_y,voxel_spacing_mm_z,centroid_vox_x,centroid_vox_y,centroid_vox_z,centroid_mm_x,centroid_mm_y,centroid_mm_z,bounding_box_min_vox_x,bounding_box_min_vox_y,bounding_box_min_vox_z,bounding_box_max_vox_x,bounding_box_max_vox_y,bounding_box_max_vox_z,bounding_box_size_vox_x,bounding_box_size_vox_y,bounding_box_size_vox_z,bounding_box_size_mm_x,bounding_box_size_mm_y,bounding_box_size_mm_z,principal_axis_vector_vox_x,principal_axis_vector_vox_y,principal_axis_vector_vox_z,principal_axis_vector_mm_x,principal_axis_vector_mm_y,principal_axis_vector_mm_z,principal_axis_lengths_mm_x,principal_axis_lengths_mm_y,principal_axis_lengths_mm_z
604_1_178,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/604_1_178_synthetic_lollipop.nii.gz,False,,1.0,2962,2962.0,1,2962,1.0,1.0,0.0,17.818130851780523,24.0,5400.0,0.5485185185185185,23.266003322338932,14.627011551307419,14.538766526846405,False,0.9967491475251562,1.6115571277440708,1.6115571277440708,1.6063181932669919,0.6225416634086435,1177.059814453125,0.8473749625736279,185.8769297123131,0.3973868381003123,1.180115113341115,False,False,False,False,False,1.0,1.0,1.0,99.660364618501,102.08170155300472,102.05165428764349,99.660364618501,102.08170155300472,102.05165428764349,89.0,95.0,95.0,112.0,109.0,109.0,24.0,15.0,15.0,24.0,15.0,15.0,-0.9992014507052976,0.03986795084813774,-0.0026471500900607098,-0.9992014507052976,0.03986795084813774,-0.0026471500900607098,22.029727867649953,13.714423431166551,13.669839863814287
604_2_258,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/604_2_258_synthetic_lollipop.nii.gz,False,,1.0,3925,3925.0,1,3925,1.0,1.0,0.0,19.57102986162855,26.0,8398.0,0.46737318409145034,25.893910151332513,16.70054950405271,16.29418373587602,False,0.9915267996404453,1.4989984179019977,1.4989984179019977,1.4862971039684587,0.6728129909760098,1432.077392578125,0.8402542988418347,190.64268427708762,0.36486048218550954,1.1901158986968003,False,False,False,False,False,1.0,1.0,1.0,99.38675159235669,103.09605095541401,102.03541401273885,99.38675159235669,103.09605095541401,102.03541401273885,88.0,94.0,94.0,113.0,112.0,110.0,26.0,19.0,17.0,26.0,19.0,17.0,-0.9180998524834085,0.39627972449998117,-0.007418950071449157,-0.9180998524834085,0.39627972449998117,-0.007418950071449157,23.02405834324561,15.49088555832523,15.35962818124261
606_0_0,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/606_0_0_synthetic_lollipop.nii.gz,False,,1.0,1522,1522.0,1,1522,1.0,1.0,0.0,14.271578479314455,19.0,3211.0,0.4739956399875428,18.099965301562108,11.7333973464162,11.699753401233586,False,0.9976819090105792,1.5443102955678003,1.5443102955678003,1.5407304437867748,0.6490427991688287,756.38525390625,0.8459619688667992,186.80988606212046,0.49696797234313406,1.1820862365001361,False,False,False,False,False,1.0,1.0,1.0,78.811432325887,81.00262812089356,81.02299605781866,78.811432325887,81.00262812089356,81.02299605781866,71.0,75.0,75.0,89.0,87.0,87.0,19.0,13.0,13.0,19.0,13.0,13.0,-0.9998007198369647,-0.002162363965916009,-0.01984552331298295,-0.9998007198369647,-0.002162363965916009,-0.01984552331298295,17.195745703445326,11.160774925159513,11.134903233370547
606_1_181,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/606_1_181_synthetic_lollipop.nii.gz,False,,1.0,1159,1159.0,1,1159,1.0,1.0,0.0,13.032516133106965,17.0,2244.0,0.5164884135472371,17.023460095916096,10.830318720654958,10.352494959035038,False,0.9943793681009634,1.5050965213561283,1.5050965213561283,1.496636927837065,0.6681647241226346,612.7772216796875,0.8707706891645536,171.2935332956455,0.5287120118030091,1.1484079705983596,False,False,False,False,False,1.0,1.0,1.0,74.31924072476272,75.54529767040552,76.02243313201035,74.31924072476272,75.54529767040552,76.02243313201035,67.0,70.0,71.0,83.0,81.0,81.0,17.0,12.0,11.0,17.0,12.0,11.0,-0.9653170404520606,-0.26100752545785355,0.006171147968004627,-0.9653170404520606,-0.26100752545785355,0.006171147968004627,15.370548288060036,10.270058156505268,10.212333940025854
606_2_545,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/606_2_545_synthetic_lollipop.nii.gz,False,,1.0,1421,1421.0,1,1421,1.0,1.0,0.0,13.948638484478447,19.0,2964.0,0.47941970310391363,19.01062018377813,11.511521109775266,11.25467983603701,False,0.9958469347176215,1.57796832444262,1.57796832444262,1.5714149189776845,0.6363691650901279,732.0663452148438,0.8349549965812167,194.29569117385847,0.5151768791096719,1.1976693403771124,False,False,False,False,False,1.0,1.0,1.0,81.7966220971147,82.67769176636172,83.9978888106967,81.7966220971147,82.67769176636172,83.9978888106967,76.0,77.0,74.0,87.0,89.0,92.0,12.0,13.0,19.0,12.0,13.0,19.0,-0.11676349068966461,0.2973763145660252,0.9475935915660749,-0.11676349068966461,0.2973763145660252,0.9475935915660749,17.012692518382178,10.826352933857931,10.78139038335355
606_3_914,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/606_3_914_synthetic_lollipop.nii.gz,False,,1.0,1178,1178.0,1,1178,1.0,1.0,0.0,13.103346416114979,17.0,2244.0,0.5249554367201426,17.437908360214244,10.92277581556672,10.313663516769754,False,0.9936894452042206,1.52168754798481,1.52168754798481,1.5120848553311967,0.6613385462292504,633.3709716796875,0.8516402190517018,183.0981197488013,0.5376663596601762,1.1742047611531266,False,False,False,False,False,1.0,1.0,1.0,76.45076400679118,78.59083191850594,77.0,76.45076400679118,78.59083191850594,77.0,71.0,70.0,72.0,82.0,86.0,82.0,12.0,17.0,11.0,12.0,17.0,11.0,-0.349622056953275,0.9368908125536443,0.00015048034150622836,-0.349622056953275,0.9368908125536443,0.00015048034150622836,15.572720423417811,10.298840285657691,10.233848889702069
606_4_1278,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/606_4_1278_synthetic_lollipop.nii.gz,False,,1.0,1647,1647.0,1,1647,1.0,1.0,0.0,14.652047759769228,18.0,4284.0,0.38445378151260506,19.78970683255796,12.327804395734212,11.559131255729888,False,0.9954751138140766,1.5904277188596811,1.5904277188596811,1.5832312144449032,0.6316196844000515,809.0838012695312,0.8335910012819386,195.25102403649737,0.4912469953063335,1.1996290728452552,False,False,False,False,False,1.0,1.0,1.0,85.5069823922283,84.61323618700668,87.45294474802671,85.5069823922283,84.61323618700668,87.45294474802671,79.0,77.0,78.0,92.0,93.0,95.0,14.0,17.0,18.0,14.0,17.0,18.0,-0.2308902853876177,-0.6643086087401182,0.7109034733825635,-0.2308902853876177,-0.6643086087401182,0.7109034733825635,17.981360898028328,11.357381495496078,11.305990636858846
606_5_2001,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/606_5_2001_synthetic_lollipop.nii.gz,False,,1.0,2075,2075.0,1,2075,1.0,1.0,0.0,15.824858166186276,21.0,3549.0,0.5846717385178923,20.711114291060504,13.548188643718973,13.451424260248439,False,0.9911305050994114,1.5687804559173917,1.5687804559173917,1.5548661656634892,0.6431421701000755,913.7923583984375,0.8609580741518232,177.2174012651673,0.4403818594691265,1.1614967441767179,False,False,False,False,False,1.0,1.0,1.0,89.09734939759036,91.15036144578313,90.90746987951808,89.09734939759036,91.15036144578313,90.90746987951808,80.0,85.0,85.0,100.0,97.0,97.0,21.0,13.0,13.0,21.0,13.0,13.0,-0.9929990065861296,0.09562744018498993,-0.06934237955699243,-0.9929990065861295,0.09562744018498992,-0.06934237955699242,19.179125148919113,12.334904168896772,12.225499799271493
609_0_0,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/609_0_0_synthetic_lollipop.nii.gz,False,,1.0,42,42.0,1,42,1.0,1.0,0.0,4.312709671069407,4.0,64.0,0.65625,4.105644627411948,3.6800142796359063,3.194049428942383,False,0.8909026702184067,1.205938528210572,1.205938528210572,1.0743738549020538,0.9307746976876738,58.89803695678711,0.9920864039472554,115.82541896455723,1.402334213256836,1.0079767205973778,False,False,False,False,False,1.0,1.0,1.0,44.57142857142857,44.714285714285715,45.23809523809524,44.57142857142857,44.714285714285715,45.23809523809524,43.0,43.0,44.0,46.0,46.0,47.0,4.0,4.0,4.0,4.0,4.0,4.0,-0.7255168773512995,-0.5472727500375393,0.4172742476414863,-0.7255168773512995,-0.5472727500375393,0.4172742476414863,4.2187064762342645,3.9266652450499793,3.498276551868841
609_1_167,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/609_1_167_synthetic_lollipop.nii.gz,False,,1.0,20,20.0,1,20,1.0,1.0,0.0,3.3677806019212593,3.0,27.0,0.7407407407407407,2.886751345948129,2.82842712474619,2.449489742783178,False,1.0,1.1335784048754634,1.1335784048754634,1.1335784048754634,0.8821621827824618,35.53990173339844,1.002585068248077,112.22475776468144,1.7769950866699218,0.997421597099392,False,False,False,False,False,1.0,1.0,1.0,37.95,37.95,37.95,37.95,37.95,37.95,37.0,37.0,37.0,39.0,39.0,39.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.5773502691896261,-0.5773502691896257,-0.5773502691896257,-0.5773502691896261,-0.5773502691896257,-0.5773502691896257,3.2895368414989585,2.9019050004400464,2.9019050004400464
609_2_536,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/609_2_536_synthetic_lollipop.nii.gz,False,,1.0,14,14.0,1,14,1.0,1.0,0.0,2.9902658734369907,3.0,27.0,0.5185185185185185,2.4494897427831783,2.385790165173903,2.159875448674956,False,0.9052659592988239,1.2418456016109483,1.2418456016109483,1.1242005498433603,0.8895210024041835,26.95071792602539,1.0423153725416856,99.87457505649525,1.925051280430385,0.9594025247478606,False,False,False,False,False,1.0,1.0,1.0,36.785714285714285,36.642857142857146,36.92857142857143,36.785714285714285,36.642857142857146,36.92857142857143,36.0,36.0,36.0,38.0,38.0,38.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.5190124268707158,-0.20927196917967586,-0.8287528845617558,-0.5190124268707158,-0.20927196917967586,-0.8287528845617558,3.0549755144648727,2.7174648819470297,2.460028453216643
609_3_902,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/609_3_902_synthetic_lollipop.nii.gz,False,,1.0,20,20.0,1,20,1.0,1.0,0.0,3.3677806019212593,3.0,27.0,0.7407407407407407,2.886751345948129,2.79289195118531,2.64218492409951,False,0.9999999999999999,1.1335784048754634,1.1335784048754634,1.1335784048754631,0.882162182782462,35.53990173339844,1.002585068248077,112.22475776468144,1.7769950866699218,0.997421597099392,False,False,False,False,False,1.0,1.0,1.0,37.95,38.05,38.05,37.95,38.05,38.05,37.0,37.0,37.0,39.0,39.0,39.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.5773502691896261,0.5773502691896251,0.5773502691896263,-0.5773502691896261,0.5773502691896251,0.5773502691896263,3.2895368414989585,2.901905000440047,2.9019050004400464
610_1_210,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/610_1_210_synthetic_lollipop.nii.gz,False,,1.0,71,71.0,1,71,1.0,1.0,0.0,5.137516647158831,6.0,150.0,0.47333333333333333,5.057696070565662,4.572485195924996,4.168006168615438,False,0.9356894046656489,1.1828142086634161,1.1828142086634161,1.1067467227343424,0.9035490952522429,88.3716049194336,0.9383041014026594,136.9056997858258,1.2446704918230083,1.0657525619946797,False,False,False,False,False,1.0,1.0,1.0,51.943661971830984,51.66197183098591,52.15492957746479,51.943661971830984,51.66197183098591,52.15492957746479,50.0,49.0,50.0,54.0,54.0,54.0,5.0,6.0,5.0,5.0,6.0,5.0,-0.11379526821496265,-0.8490861230827221,0.515852103339937,-0.11379526821496265,-0.8490861230827221,0.515852103339937,5.072714001960265,4.583446146944582,4.288681996551638
610_2_619,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/610_2_619_synthetic_lollipop.nii.gz,False,,1.0,54,54.0,1,54,1.0,1.0,0.0,4.689555850780632,5.0,125.0,0.432,4.502564473727692,4.138304902969413,3.836478178726856,False,0.947828891196641,1.1138614560669056,1.1138614560669056,1.055750068850571,0.9471938761876966,73.58493041992188,0.9389109718813511,136.64040198938451,1.36268389666522,1.0650637067284892,False,False,False,False,False,1.0,1.0,1.0,47.574074074074076,48.388888888888886,47.833333333333336,47.574074074074076,48.388888888888886,47.833333333333336,46.0,46.0,46.0,50.0,50.0,50.0,5.0,5.0,5.0,5.0,5.0,5.0,-0.6646577772151365,0.7299541329867077,-0.1593643715610795,-0.6646577772151365,0.7299541329867077,-0.1593643715610795,4.477767234207927,4.241313703235668,4.020039664554982
610_3_1008,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/610_3_1008_synthetic_lollipop.nii.gz,False,,1.0,54,54.0,1,54,1.0,1.0,0.0,4.689555850780632,5.0,125.0,0.432,4.443530294151337,4.0,3.898174586561945,False,0.9605634695366212,1.062445769611038,1.062445769611038,1.0205465946520846,0.979867068529988,71.04357147216797,0.9724975406600586,122.96650748666127,1.3156216939290364,1.0282802353631402,False,False,False,False,False,1.0,1.0,1.0,49.74074074074074,50.48148148148148,50.0,49.74074074074074,50.48148148148148,50.0,48.0,48.0,48.0,52.0,52.0,52.0,5.0,5.0,5.0,5.0,5.0,5.0,-0.838204719743138,0.545355707589393,-1.857681193836953e-17,-0.838204719743138,0.545355707589393,-1.857681193836953e-17,4.343406926794991,4.255961412791452,4.088121060884937
610_4_1386,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/610_4_1386_synthetic_lollipop.nii.gz,False,,1.0,48,48.0,1,48,1.0,1.0,0.0,4.509006607147306,5.0,125.0,0.384,4.034397204975599,4.006859066252187,3.7264917219526357,False,0.927778153270903,1.1430897339334647,1.1430897339334647,1.0605336823717177,0.9429214900215676,66.11875915527344,0.9660217873356177,125.45604985068556,1.3774741490681965,1.0351733398871856,False,False,False,False,False,1.0,1.0,1.0,45.708333333333336,45.916666666666664,46.375,45.708333333333336,45.916666666666664,46.375,44.0,44.0,44.0,48.0,48.0,48.0,5.0,5.0,5.0,5.0,5.0,5.0,0.6536497363689452,0.3854264916745881,-0.6512975062597948,0.6536497363689452,0.3854264916745881,-0.6512975062597948,4.339493371937712,4.0918015562062235,3.796284091368017
611_0_0,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/611_0_0_synthetic_lollipop.nii.gz,False,,1.0,357,357.0,1,357,1.0,1.0,0.0,8.801496716004365,9.0,576.0,0.6197916666666666,8.56099954981303,7.521095611999733,7.257946024669527,False,0.9674798547200351,1.26434314636776,1.26434314636776,1.2232265235641524,0.8175100692603277,259.8169860839844,0.9366889450417228,137.61513152002007,0.727778672504158,1.0675902660038943,False,False,False,False,False,1.0,1.0,1.0,65.8515406162465,66.06162464985995,67.06442577030812,65.8515406162465,66.06162464985995,67.06442577030812,62.0,63.0,63.0,69.0,70.0,71.0,8.0,8.0,9.0,8.0,8.0,9.0,-0.12284773950199927,0.04628068190871497,0.991345818259861,-0.12284773950199927,0.04628068190871497,0.991345818259861,9.128763254274997,7.462855880263486,7.220162722833877
611_1_186,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/611_1_186_synthetic_lollipop.nii.gz,False,,1.0,466,466.0,2,464,0.9957081545064378,0.9957081545064378,0.004291845493562232,9.618981691831213,11.0,1100.0,0.42363636363636364,11.166317491094485,8.60163525146778,8.477240044851666,False,0.9874896175784711,1.2519649401163886,1.2519649401163886,1.2363023799371862,0.8088636050759749,320.59735107421875,0.9040716452328047,153.0536982495049,0.690942566970299,1.1061070273280091,False,True,False,False,False,1.0,1.0,1.0,65.70258620689656,67.15301724137932,65.53663793103448,65.70258620689656,67.15301724137932,65.53663793103448,61.0,62.0,61.0,70.0,72.0,70.0,10.0,11.0,10.0,10.0,11.0,10.0,-0.2460363819475021,0.9155401642192478,-0.3182016757648766,-0.2460363819475021,0.9155401642192478,-0.3182016757648766,9.970757796599848,8.064983096697137,7.96408707393429
611_2_466,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/611_2_466_synthetic_lollipop.nii.gz,False,,1.0,760,760.0,1,760,1.0,1.0,0.0,11.322395559153883,13.0,1859.0,0.40882194728348575,14.715033830126576,9.36589457453454,8.546721292204998,False,0.975747902645117,1.5510714946001678,1.5510714946001678,1.5134547577087407,0.6607399361669235,463.55908203125,0.8688032266299304,172.45988730285615,0.6099461605674342,1.1510086166219469,False,False,False,False,False,1.0,1.0,1.0,68.30263157894737,67.97631578947369,67.97894736842105,68.30263157894737,67.97631578947369,67.97894736842105,63.0,62.0,62.0,73.0,74.0,74.0,11.0,13.0,13.0,11.0,13.0,13.0,-0.426412896112935,-0.638190922737979,-0.6410026428677392,-0.426412896112935,-0.638190922737979,-0.6410026428677392,13.543833819497074,8.948951893349916,8.73192104080823
618_0_0,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/618_0_0_synthetic_lollipop.nii.gz,False,,1.0,183,183.0,1,183,1.0,1.0,0.0,7.043969861883599,8.0,392.0,0.46683673469387754,7.248151420113739,6.274532077275918,5.885732612097764,False,0.9733744085535971,1.1804583858426079,1.1804583858426079,1.1490279831416823,0.8703008235411215,171.48770141601562,0.9089748597948427,150.59021666035235,0.9370912645683914,1.1001404375756902,False,False,False,False,False,1.0,1.0,1.0,60.91256830601093,60.20765027322405,61.278688524590166,60.91256830601093,60.20765027322405,61.278688524590166,58.0,57.0,58.0,64.0,64.0,64.0,7.0,8.0,7.0,7.0,8.0,7.0,-0.08720065971987458,-0.9479607179129368,0.3062131973615907,-0.08720065971987458,-0.9479607179129368,0.3062131973615907,7.015120238909919,6.1052649211632914,5.942708631700342
618_1_291,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/618_1_291_synthetic_lollipop.nii.gz,False,,1.0,429,429.0,1,429,1.0,1.0,0.0,9.357350343322233,12.0,972.0,0.44135802469135804,11.369303559793831,8.060529947155109,7.348624950289783,False,0.9946352974893271,1.327001003824171,1.327001003824171,1.31988203820729,0.7576434643797676,309.63360595703125,0.8883979793229039,161.29826177698874,0.721756657242497,1.1256216507405319,False,False,False,False,False,1.0,1.0,1.0,67.77156177156178,68.22144522144522,66.94172494172494,67.77156177156178,68.22144522144522,66.94172494172494,64.0,64.0,62.0,72.0,72.0,73.0,9.0,9.0,12.0,9.0,9.0,12.0,-0.18872579241764334,0.17629871114050413,-0.9660752246727631,-0.18872579241764334,0.17629871114050413,-0.9660752246727631,10.13481072028953,7.678573104953367,7.637379844538838
618_2_627,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/618_2_627_synthetic_lollipop.nii.gz,False,,1.0,427,427.0,2,425,0.9953161592505855,0.9953161592505855,0.00468384074941452,9.34278635037763,11.0,891.0,0.4792368125701459,10.061249671690579,8.229429578001994,8.148085746189818,False,0.9909946884959557,1.2677876449283338,1.2677876449283338,1.2563708222647756,0.7959433491119818,300.01434326171875,0.9111741555589149,149.50241032981734,0.7059161017922794,1.0974850349948735,False,True,False,False,False,1.0,1.0,1.0,67.63529411764706,68.24941176470588,68.99764705882353,67.63529411764706,68.24941176470588,68.99764705882353,64.0,64.0,64.0,72.0,72.0,74.0,9.0,9.0,11.0,9.0,9.0,11.0,-0.3257171863939856,0.2237738633958908,0.9186041435506717,-0.3257171863939856,0.2237738633958908,0.9186041435506717,9.767646545434552,7.774493304315257,7.704481570323792
625_2_1420,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/625_2_1420_synthetic_lollipop.nii.gz,False,,1.0,1167,1167.0,1,1167,1.0,1.0,0.0,13.06243306134725,15.0,2730.0,0.42747252747252745,17.28422830313303,10.912727267415363,10.613571133791215,False,0.9926584737850578,1.5295238740068722,1.5295238740068722,1.5182948343894707,0.6586336048506121,621.5533447265625,0.8624215909975297,176.31672540361777,0.5326078360981684,1.1595257011635558,False,False,False,False,False,1.0,1.0,1.0,74.12939160239931,75.62724935732648,73.67866323907455,74.12939160239931,75.62724935732648,73.67866323907455,68.0,70.0,67.0,81.0,82.0,81.0,14.0,13.0,15.0,14.0,13.0,15.0,-0.5219210556891835,0.3784891568327159,-0.7644242080077972,-0.5219210556891835,0.3784891568327159,-0.7644242080077972,15.570150421171512,10.255024299962468,10.179736770229423
625_3_1544,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/625_3_1544_synthetic_lollipop.nii.gz,False,,1.0,1700,1700.0,1,1700,1.0,1.0,0.0,14.807557679846125,17.0,4046.0,0.42016806722689076,19.370969564536317,12.676917318985844,12.408005030357987,False,0.9938273719694736,1.5134043043736247,1.5134043043736247,1.5040626225429286,0.6648659337796011,804.7454223632812,0.8559693692278971,180.334035806228,0.4733796602136949,1.1682661038467084,False,False,False,False,False,1.0,1.0,1.0,81.3264705882353,80.67470588235294,83.37764705882353,81.3264705882353,80.67470588235294,83.37764705882353,75.0,73.0,75.0,88.0,89.0,91.0,14.0,17.0,17.0,14.0,17.0,17.0,-0.3165980073292154,-0.6622558463636699,0.6791044807040442,-0.3165980073292154,-0.6622558463636699,0.6791044807040442,17.557598237266482,11.673448946947259,11.601393088764413
629_0_0,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/629_0_0_synthetic_lollipop.nii.gz,False,,1.0,87,87.0,1,87,1.0,1.0,0.0,5.497605134632529,5.0,125.0,0.696,5.196152422706632,4.858450994304273,4.52196762553495,False,0.9999999999999998,1.130950728747643,1.130950728747643,1.1309507287476428,0.8842118180580236,96.45571899414062,0.9843940429203025,118.5619798092875,1.1086864252200073,1.0158533639978162,False,False,False,False,False,1.0,1.0,1.0,53.89655172413793,53.89655172413793,53.89655172413793,53.89655172413793,53.89655172413793,53.89655172413793,52.0,52.0,52.0,56.0,56.0,56.0,5.0,5.0,5.0,5.0,5.0,5.0,-0.5773502691896261,-0.5773502691896254,-0.577350269189626,-0.5773502691896261,-0.5773502691896254,-0.577350269189626,5.321424823217742,4.705266717596457,4.705266717596456
629_1_413,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/629_1_413_synthetic_lollipop.nii.gz,False,,1.0,69,69.0,1,69,1.0,1.0,0.0,5.08881687589421,6.0,150.0,0.46,4.879983311457263,4.502837542171857,4.101379404266146,False,0.9442298273194493,1.1343504807672269,1.1343504807672269,1.071087558574573,0.9336304879974726,86.32511138916016,0.9424240726241585,135.11801634095409,1.2510885708573936,1.0610934387695792,False,False,False,False,False,1.0,1.0,1.0,50.710144927536234,50.89855072463768,51.05797101449275,50.710144927536234,50.89855072463768,51.05797101449275,48.0,49.0,49.0,53.0,53.0,53.0,6.0,5.0,5.0,6.0,5.0,5.0,-0.91128936249136,-0.32353649900046305,0.25470734505430753,-0.91128936249136,-0.32353649900046305,0.25470734505430753,4.899718630568664,4.57452669610813,4.31940455233439
629_2_810,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/629_2_810_synthetic_lollipop.nii.gz,False,,1.0,75,75.0,1,75,1.0,1.0,0.0,5.232238679605294,6.0,150.0,0.5,5.334571423856548,4.512225365955652,4.237580276144813,False,0.9523980861821115,1.1847667283453365,1.1847667283453365,1.12836956464834,0.8862344672613118,92.22327423095703,0.9325764189049546,139.44375989057417,1.2296436564127604,1.0722981835356884,False,False,False,False,False,1.0,1.0,1.0,52.6,52.8,52.93333333333333,52.6,52.8,52.93333333333333,50.0,51.0,51.0,55.0,55.0,55.0,6.0,5.0,5.0,6.0,5.0,5.0,-0.8937541645624832,-0.43290030052206613,-0.1174769046882091,-0.8937541645624832,-0.43290030052206613,-0.1174769046882091,5.20239841265422,4.610544785719707,4.391074030176362
636_0_0,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/636_0_0_synthetic_lollipop.nii.gz,False,,1.0,462,462.0,1,462,1.0,1.0,0.0,9.591380444864102,12.0,972.0,0.47530864197530864,11.298089896031765,8.426487935131338,8.268095453765735,False,0.9801849367849952,1.2985908058933477,1.2985908058933477,1.272859146984147,0.7856328819801887,322.24737548828125,0.8968560026594833,156.7776736264951,0.6975051417495265,1.115006196128096,False,False,False,False,False,1.0,1.0,1.0,68.03463203463204,69.12554112554112,69.01731601731602,68.03463203463204,69.12554112554112,69.01731601731602,63.0,65.0,65.0,74.0,73.0,73.0,12.0,9.0,9.0,12.0,9.0,9.0,-0.9927346409726407,0.11774850101942097,0.024763342274455227,-0.9927346409726407,0.11774850101942097,0.024763342274455227,10.181936824156498,7.999264371302279,7.8407584421113885
636_1_181,/Users/kvothearcane/Personal/Coding Projects/GrowthNet/rivanna_pull/analysis/synthetic_lollipop_v1/masks/636_1_181_synthetic_lollipop.nii.gz,False,,1.0,465,465.0,1,465,1.0,1.0,0.0,9.612096233721807,12.0,972.0,0.4783950617283951,11.251817630905196,8.241358830950464,8.19537685179899,False,0.9867251376977294,1.3010939488763393,1.3010939488763393,1.2838221058626884,0.7789241168487524,324.10455322265625,0.8955729358681724,157.45247480053385,0.696999039188508,1.1166036399152632,False,False,False,False,False,1.0,1.0,1.0,68.00645161290322,69.09892473118279,69.03010752688172,68.00645161290322,69.09892473118279,69.03010752688172,63.0,65.0,65.0,74.0,73.0,73.0,12.0,9.0,9.0,12.0,9.0,9.0,-0.9951904697779631,0.08584582439127243,0.047184990173783976,-0.9951904697779631,0.08584582439127243,0.047184990173783976,10.239897108388563,7.9761028117736545,7.870221145238606
